date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2019-05-31,1397.0,4254.4,1207.37,0.25,3373.82,normal,680.0,0.13,569.19,511.39,1.0,1148.46,77.0,0.0,569.76,3255.65,freelance,1678.6,Insurance,positive,96.1,low,3047.03,1
2021-01-20,1774.357982,5444.72742,3690.743786,0.372698178,2051.107409,normal,660.8907619,0.519545531,419.4466349,832.6951202,2.683037513,609.6576418,90.93312266,0.004057605,618.3324807,2958.538281,freelance,980.5514604,Healthcare,positive,56.1658487,high,1766.537636,1
2023-03-11,1329.0,3282.64,3340.16,0.15,3883.44,normal,737.0,0.6,307.81,300.92,5.0,719.85,25.0,0.0,523.37,2411.47,salary,1614.83,Entertainment,neutral,84.7,medium,0.0,0
2020-04-25,1184.562183,4407.337192,1621.059222,0.156452404,3021.048063,inflation,667.3425936,0.264928499,650.5573442,440.1808933,7.187019973,1205.280841,29.25757449,0.007403652,462.6940609,2147.97488,mixed,583.7125861,Groceries,positive,35.80109884,medium,2690.241239,1
2021-03-21,1109.0,4870.59,3461.87,0.22,2200.37,inflation,643.0,0.25,371.28,380.98,3.0,448.36,81.0,0.0,254.78,1622.42,salary,1256.79,Entertainment,positive,15.9,low,1408.72,1
2022-12-11,1629.839957,4519.673846,2741.682975,0.239060089,2456.337274,recession,681.3557495,0.521588847,659.1667188,990.1327504,2.214476753,20.30610691,31.75315354,0.006891085,629.3608371,1501.724294,freelance,716.3140612,Insurance,positive,88.66437081,low,1690.999738,1
2019-12-27,1942.791453,3943.385386,1390.423973,0.161273709,3368.412111,normal,743.7997816,0.218882202,473.9264052,8.784739573,6.878066878,2004.474106,75.58545937,0.002764109,839.4709099,2689.289143,mixed,861.5233663,Entertainment,positive,87.24022117,low,2774.538827,1
2019-10-28,1556.930765,4212.193659,3044.5483,0.311365995,2911.840755,normal,635.6088886,0.132606485,670.4317376,300.7364752,2.916418397,1080.851219,80.17579858,-0.000336574,621.7482766,1855.066008,mixed,1499.735879,Healthcare,positive,21.34728223,low,998.2648447,1
2020-07-24,1133.426857,4445.802872,2644.021375,0.268718783,1925.117915,normal,716.9373382,0.279353334,393.1895739,286.5817713,7.023543337,99.88210552,37.74400055,-0.018493789,476.9227184,1113.203512,freelance,1797.325864,Groceries,positive,37.49568716,low,1842.501326,1
2022-11-11,1526.0,4691.35,2418.36,0.3,2610.73,inflation,718.0,0.55,381.63,533.7,5.0,1054.18,21.0,0.0,702.55,1311.71,salary,726.94,Healthcare,positive,79.5,low,2272.99,1
2023-06-09,1491.470741,4639.56074,2360.890146,0.287311185,2186.280561,normal,684.7156117,0.210424087,793.955435,520.7788974,9.071332185,1045.979543,66.92687327,0.008851632,497.8645798,3074.559169,mixed,1716.926615,Dining Out,positive,66.48173655,low,2120.258649,1
2019-05-31,1107.977155,1812.42716,2701.586204,0.12055718,2353.392117,recession,669.4264506,0.526320367,489.8244794,323.064937,5.013040519,813.6789124,63.25793486,0.006405041,434.2733704,2180.682132,salary,1284.669312,Insurance,negative,22.33464644,medium,-0.411753544,0
2023-02-09,1606.0,4088.02,2301.65,0.25,3198.78,recession,714.0,0.11,508.04,438.73,2.0,1835.38,98.0,0.0,502.41,2165.85,salary,1806.6,Education,positive,82.8,medium,1786.37,1
2021-02-19,1071.0,4599.21,3564.07,0.3,3528.02,inflation,657.0,0.37,385.63,736.26,6.0,503.96,21.0,0.0,606.22,2307.27,salary,1451.61,Utilities,positive,61.4,low,1035.14,1
2019-03-02,1229.375603,4878.761155,3116.890351,0.170450116,2498.405939,recession,750.3059099,0.271068264,215.7420605,352.0152668,4.899368465,356.0220345,18.61809409,0.011541074,495.1498419,1615.26395,mixed,627.000726,Insurance,positive,81.63104361,medium,1765.811769,1
2019-01-31,1029.208882,2834.282716,1574.453393,0.193148795,2895.980618,recession,733.0359072,0.500968529,719.3031685,550.2783552,8.084886079,1641.192489,48.74021858,1.002352641,57.29906989,2176.029159,mixed,1230.986447,Utilities,positive,53.94971447,low,1195.918601,1
2019-05-01,1305.0,6093.49,2460.77,0.27,2312.77,normal,634.0,0.39,558.56,363.44,5.0,135.52,31.0,0.0,622.32,1968.09,freelance,782.82,Healthcare,positive,51.4,low,3632.72,1
2019-11-27,1484.0,3803.28,3323.07,0.15,2688.57,normal,648.0,0.29,44.63,158.54,2.0,1334.9,91.0,0.0,789.93,2190.84,salary,888.78,Healthcare,neutral,37.1,low,480.21,1
2021-09-17,1550.33607,3581.839283,1830.878045,0.104037984,2047.340898,normal,666.4157779,0.191033807,286.04909,503.2461169,3.782476536,830.7661878,89.54779085,0.003261489,579.288696,2497.81342,mixed,1960.999681,Healthcare,positive,62.61630367,low,1607.545754,1
2020-10-22,1404.337801,5051.276319,2201.570783,0.077869252,3214.705238,inflation,678.6985863,0.480115169,427.8686103,231.6650272,1.141226219,1383.875884,46.47019745,-0.000799298,388.3290517,2339.978195,mixed,825.6203623,Utilities,positive,65.15858938,medium,2717.284029,1
2021-03-21,1065.501326,4827.518855,2120.32437,0.167582795,2665.652347,normal,641.8519267,0.203625037,235.3495482,158.3149542,4.153015666,1387.774872,86.48168432,0.001202463,369.7651986,2990.825942,salary,1424.180177,Entertainment,positive,-1.222778621,high,2640.833764,1
2022-11-11,1744.0,4106.89,2535.23,0.31,2805.5,normal,639.0,0.26,554.53,712.04,7.0,628.71,36.0,0.0,298.07,2327.02,salary,1249.31,Transportation,positive,18.9,medium,1571.66,1
2022-02-14,1842.662468,3641.2091,2708.375922,0.378556997,2005.725897,recession,650.8775117,0.392107372,649.4641522,308.0832297,6.013063449,1105.049005,67.01831848,0.001151633,569.8659319,1524.365323,mixed,1513.782436,Education,positive,17.59026978,low,1043.633456,1
2022-12-11,1173.0,2994.04,1795.21,0.13,2499.65,recession,648.0,0.12,465.18,283.97,3.0,2025.24,37.0,0.0,467.5,2854.72,salary,1254.25,Insurance,positive,2.1,low,1198.83,1
2019-12-27,1066.937251,3880.419345,3062.551436,0.184591379,2951.826591,inflation,710.1780042,0.11236597,735.9262221,430.8945987,2.962968676,1243.071852,42.36744493,0.010287569,340.2988486,1896.464555,freelance,1308.174027,Rent,positive,68.67015794,low,727.1421475,1
2022-07-14,1799.734685,5056.680224,1772.777744,0.174167195,3809.043829,inflation,681.8629422,0.136981481,829.4074407,723.3057575,6.95647453,1256.06284,88.75844838,-0.00881032,287.3592309,2108.761251,mixed,949.6037653,Transportation,positive,90.89930894,medium,3424.828809,1
2020-03-26,1037.0,4797.88,2182.62,0.18,2667.16,recession,645.0,0.21,236.42,149.96,4.0,1347.91,86.0,0.0,369.78,2961.04,salary,1402.67,Utilities,positive,0.6,high,2615.26,1
2022-02-14,1729.012111,3523.951094,2308.838183,0.175858316,3324.293531,recession,720.3205185,0.152777564,478.3221791,195.2535179,5.1811588,203.3165504,95.58856692,-0.001506298,592.7000927,1441.25856,salary,1162.162823,Entertainment,positive,75.92400473,low,1224.796838,1
2020-06-24,1355.0,4169.75,3064.38,0.39,3289.28,normal,658.0,0.24,633.69,759.34,8.0,1040.06,60.0,0.0,384.05,3045.44,salary,1556.05,Insurance,positive,46.4,medium,1105.37,1
2023-04-10,1273.0,4235.87,1885.1,0.26,3360.81,normal,652.0,0.5,928.93,503.43,9.0,1438.58,32.0,1.0,795.01,2898.36,salary,1095.78,Groceries,positive,53.5,low,2350.77,1
2021-03-21,1400.0,4950.54,2776.35,0.29,3313.1,inflation,767.0,0.59,196.78,366.2,9.0,1376.91,91.0,0.0,558.82,2649.05,salary,1159.22,Entertainment,positive,45.1,low,2174.19,1
2020-10-22,1494.146115,3552.133125,2116.061592,0.115665565,3081.179181,inflation,706.3889828,0.541647268,483.787128,550.2082035,0.664552922,643.5039924,33.40216712,-0.00024457,61.42743924,3103.976548,freelance,1421.196056,Entertainment,positive,39.41507931,high,1472.175814,1
2021-09-17,1562.991353,3631.378728,1356.980281,0.265877349,2966.227358,recession,692.2426114,0.180276378,496.1907686,618.9064912,6.161292655,1654.029061,58.34155939,-0.004587826,594.6367677,1363.121206,salary,1027.278431,Investments,positive,51.74964924,high,2198.830518,1
2021-06-19,1585.036862,2557.480799,2966.768472,0.061445887,2958.523559,inflation,654.6999002,0.462285082,480.1438231,45.15224448,5.889409975,1497.384176,57.50270637,-0.000967879,417.0265934,1638.255548,salary,1565.64482,Groceries,negative,12.72588861,low,-24.7816204,0
2022-02-14,1899.0,2432.9,3479.84,0.34,2906.75,normal,655.0,0.28,281.38,215.94,6.0,1921.07,65.0,0.0,245.92,2505.32,salary,1213.33,Dining Out,negative,22.6,low,0.0,0
2023-05-10,1743.137039,3223.957041,2274.298678,0.128133391,2395.001575,recession,675.1111444,0.230279898,592.3238686,830.4386222,2.890348517,826.1710417,66.61635334,-0.003335855,479.5706706,2009.107145,salary,1029.155012,Insurance,positive,17.43473621,high,920.5745378,1
2023-02-09,1273.557295,3844.555789,2838.286572,0.296063603,2302.800288,recession,682.4428725,0.228309243,605.5891417,513.9020501,2.094220209,1013.050404,59.45590933,0.002788772,384.4587773,2862.951945,salary,1543.646436,Education,positive,79.85244844,high,929.0313648,1
2019-08-29,1289.0,4172.06,2504.38,0.1,3495.42,normal,645.0,0.47,394.86,373.81,9.0,1349.96,68.0,0.0,731.41,1702.44,salary,999.5,Groceries,positive,95.5,medium,1667.68,1
2023-11-06,1834.0,3284.41,2811.95,0.17,2479.68,normal,609.0,0.27,347.2,207.8,2.0,1442.11,89.0,0.0,606.5,1970.58,salary,1292.2,Groceries,neutral,12.0,low,472.46,1
2019-07-30,1200.917855,3942.563599,4027.964681,0.300555174,2008.597311,recession,664.6608628,0.363642956,1083.698836,441.9989484,1.147686026,1487.114435,69.39062726,-0.000769485,590.1194334,2543.049783,mixed,310.3116774,Rent,neutral,68.14917336,low,21.52856867,1
2020-04-25,1962.689997,4345.839025,3976.946877,0.25271991,3028.889768,normal,668.6068722,0.408305132,605.4390701,473.2167471,5.027059487,921.7964144,38.16243564,0.014978867,499.8785984,2511.707098,mixed,1130.820633,Education,neutral,22.5998681,low,401.8536234,1
2022-09-12,1614.656478,4637.285377,2167.914595,0.066937756,3008.647247,inflation,628.0241519,0.493459826,318.1751073,167.2048384,5.030654052,1023.432391,81.76957641,0.003322087,305.9448724,2206.305398,mixed,769.8234001,Entertainment,positive,7.806060744,low,2512.537724,1
2022-01-15,1621.454861,5873.796049,3669.860275,0.339059082,3020.395585,inflation,644.6071699,0.222793705,5.778408335,9.596809168,5.055943314,559.5868891,65.80134405,-0.012782598,271.0432276,2159.06138,freelance,1294.002325,Dining Out,positive,61.1359873,high,2184.40951,1
2023-01-10,1735.551181,4636.685725,4598.722876,0.343048096,2245.03689,normal,663.2578335,0.260274487,831.3555288,510.8250757,2.955055205,862.0610294,38.49427513,-0.015382375,513.5873167,2353.6831,salary,1068.89887,Investments,neutral,57.52954322,medium,63.10344739,1
2022-05-15,1971.877502,4933.826515,1909.652576,0.331640079,2721.247692,recession,674.3192311,0.270285536,305.4015715,198.3160703,0.842720062,847.4289642,49.98901352,0.005248878,361.6046545,2303.423255,freelance,1864.275039,Insurance,positive,41.5455325,low,2892.988331,1
2020-04-25,1298.0,3633.98,3113.24,0.23,2273.34,normal,668.0,0.53,265.03,274.19,1.0,1384.06,58.0,0.0,0.0,2414.06,freelance,1492.58,Education,positive,92.9,medium,520.74,1
2019-05-01,1335.0,3468.29,3518.16,0.3,3493.07,normal,643.0,0.28,620.38,281.67,6.0,1576.48,86.0,0.0,755.39,3132.23,salary,968.91,Education,neutral,55.9,low,0.0,0
2021-08-18,1236.0,2716.43,2427.56,0.23,3153.9,recession,699.0,0.59,530.68,453.73,1.0,1531.73,74.0,0.0,486.89,2416.56,salary,1055.94,Insurance,neutral,63.1,high,288.87,1
2021-03-21,1610.325168,3242.876054,4142.117563,0.149948716,3302.612454,inflation,656.9597239,0.513763735,446.7581184,230.8344483,8.987949729,1159.01035,29.36498286,0.005758791,256.6495467,1132.444682,mixed,930.6110299,Education,negative,28.11339506,low,-107.0933515,0
2023-08-08,1676.807805,5125.522517,1394.784262,0.199427162,3161.400864,inflation,650.4869484,0.29396233,380.3322082,462.1972773,3.899867875,781.9158881,100.4709073,-0.002987119,508.8743959,3021.405168,salary,1566.477635,Utilities,positive,23.20839822,medium,3715.046737,1
2020-07-24,1685.0,4044.55,2092.14,0.3,3915.19,normal,733.0,0.28,635.06,887.61,5.0,1001.45,80.0,0.0,851.84,2380.43,freelance,1406.48,Healthcare,positive,48.3,low,1952.41,1
2022-08-13,1063.0,4695.21,4526.43,0.2,2232.93,normal,746.0,0.52,149.62,1114.32,1.0,1174.05,86.0,0.0,721.25,1585.08,salary,1277.59,Investments,neutral,4.4,medium,168.78,1
2021-08-18,1098.0,4609.38,2293.84,0.13,3223.98,recession,637.0,0.49,405.86,154.06,3.0,1005.17,68.0,0.0,731.86,1918.98,mixed,928.51,Transportation,positive,51.4,high,2315.54,1
2021-12-16,1446.518635,3864.456451,2479.910721,0.381722709,3291.119327,inflation,674.2644313,0.290548243,516.2327214,393.9818997,8.031721489,660.2546264,25.64576104,0.010268889,619.2445369,2616.947088,salary,894.0816125,Investments,positive,12.32114518,low,1347.240768,1
2020-02-25,1290.433463,4195.721513,2588.922095,0.35149258,3130.267547,inflation,740.1473874,0.313520423,309.1738412,261.4224196,8.094225447,829.8401894,36.08665571,-0.010844116,726.9762772,2213.133782,freelance,1496.0892,Investments,positive,27.39199048,medium,1526.072448,1
2021-04-20,1907.0,5004.97,1825.76,0.22,2035.99,inflation,658.0,0.35,628.51,179.45,6.0,975.0,53.0,0.0,324.84,1382.04,salary,1383.42,Education,positive,6.1,low,3179.21,1
2021-12-16,1081.270886,3233.457844,1676.861812,0.095640436,3415.417943,recession,673.6861556,0.384706671,896.2583517,1042.652499,5.835537429,35.30490359,50.95298318,-0.002878735,675.0963331,2927.32177,freelance,1453.84471,Education,positive,12.81543533,high,1466.727159,1
2022-01-15,1770.56386,4499.599781,2865.333012,0.323000371,3355.43619,normal,620.4942354,0.130232123,237.8900918,790.9071963,5.891637796,68.43209001,54.65049771,0.000133133,507.146123,3131.545883,salary,1262.182509,Dining Out,positive,29.54925104,high,1600.967588,1
2021-04-20,1739.0,5537.14,4005.47,0.37,2762.2,recession,650.0,0.42,397.25,587.07,5.0,494.49,61.0,0.0,506.1,1085.07,salary,1913.06,Insurance,positive,55.4,high,1531.67,1
2020-07-24,1702.0,4292.35,3461.31,0.38,3077.51,normal,601.0,0.12,422.51,104.94,5.0,1319.1,23.0,0.0,632.6,2885.59,mixed,1068.1,Education,positive,89.2,low,831.04,1
2021-04-20,1519.0,2597.03,4030.72,0.35,2296.27,normal,772.0,0.22,574.15,332.43,2.0,1070.81,78.0,0.0,525.81,2011.39,salary,1209.59,Rent,negative,18.3,medium,0.0,0
2023-06-09,1806.29711,3410.455425,3311.474352,0.182817406,2992.600315,normal,717.8634771,0.558241949,620.2999677,578.3426912,6.349714309,992.861047,75.64748181,0.00190859,767.2624865,2722.438385,salary,757.0815085,Utilities,neutral,96.02843425,high,128.9236115,1
2023-04-10,1354.03456,4003.280221,3592.881745,0.179822909,2304.597335,inflation,680.4695241,0.265846701,640.0601577,497.0426452,5.963523149,2250.221303,97.81057035,-0.003056899,667.0894652,2510.325914,freelance,1154.090005,Insurance,neutral,93.42075959,medium,443.7981716,1
2021-12-16,1358.499456,3631.413566,4374.79413,0.248145945,3147.187871,inflation,645.979566,0.343506432,573.4818371,91.16223512,8.15443755,1323.30095,79.07638007,0.000530819,392.0201803,2675.589369,salary,1587.3115,Healthcare,negative,62.23266962,low,20.68685652,1
2020-04-25,1792.965418,3367.629745,2609.011411,0.092709293,2314.246703,inflation,658.2401974,0.255707363,744.5861799,116.9219839,1.025686334,1539.647544,49.31907213,-0.001007586,473.8373369,2433.353214,mixed,1563.565194,Utilities,positive,69.80508991,high,773.3697847,1
2021-03-21,1023.0,3412.32,3744.9,0.27,3278.37,recession,656.0,0.57,393.9,468.22,7.0,220.79,55.0,0.0,327.87,2762.58,mixed,1020.83,Dining Out,negative,73.0,high,0.0,0
2020-02-25,1152.473231,4382.691237,669.4908696,0.255804021,2533.508296,recession,723.3631096,0.128294522,507.1591901,431.7679255,1.956287458,1342.190146,57.52631959,-0.007537044,457.4676389,2245.762454,salary,1651.083376,Transportation,positive,50.66050073,high,3880.508616,1
2023-03-11,1355.0,3672.37,2695.32,0.32,2128.41,normal,676.0,0.49,602.53,765.09,4.0,720.51,61.0,0.0,550.74,1000.0,salary,1653.78,Utilities,positive,5.8,medium,977.05,1
2022-02-14,1049.188997,5003.942896,2390.307509,0.048232959,2342.862425,recession,692.2310749,0.201445487,789.849539,584.9895308,4.940542617,722.0171013,85.14440418,0.004937406,414.1064241,2971.377247,salary,1043.96634,Investments,positive,73.00713842,medium,2519.383991,1
2023-09-07,1194.335684,1431.195351,3515.077051,0.24105373,3502.580212,normal,665.445112,0.301887174,518.2915318,71.58585692,2.151754607,1102.6061,29.44843461,-0.002451847,299.7215251,2489.058138,salary,1373.668476,Entertainment,negative,66.84328105,low,-31.90127999,0
2019-03-02,1810.0,3107.16,2657.15,0.09,2755.0,normal,675.0,0.37,89.65,365.92,7.0,1137.77,62.0,0.0,632.18,1992.41,salary,300.0,Groceries,neutral,37.9,low,450.01,1
2023-03-11,1420.0,3415.3,4704.47,0.37,2505.83,normal,623.0,0.37,369.4,201.78,7.0,1271.04,87.0,0.0,435.12,1906.64,freelance,1671.98,Transportation,negative,77.5,medium,0.0,0
2020-03-26,1510.0,4561.17,3149.25,0.38,3389.86,normal,672.0,0.46,286.31,220.48,2.0,1523.43,62.0,0.0,586.84,3344.51,salary,660.57,Education,positive,84.7,medium,1411.92,1
2020-08-23,1050.0,4968.79,2489.33,0.31,2163.18,normal,720.0,0.17,544.89,762.92,3.0,1604.43,69.0,0.0,496.38,1287.39,salary,769.21,Utilities,positive,84.6,medium,2479.46,1
2022-06-14,1826.0,2052.7,1888.35,0.25,1898.91,normal,656.0,0.27,70.73,770.67,6.0,33.74,90.0,0.0,519.04,1908.68,salary,965.66,Education,neutral,15.1,medium,164.35,1
2022-06-14,1484.0,3969.53,4137.86,0.2,2581.55,recession,637.0,0.52,421.39,729.71,7.0,979.68,85.0,0.0,618.81,3444.24,salary,1333.51,Dining Out,neutral,48.2,medium,0.0,0
2021-01-20,1354.258515,4146.03027,3306.665114,0.072674652,2888.719336,recession,658.4751789,0.150741847,346.1160286,595.361955,2.85796773,1064.527271,70.33247973,-0.015832737,821.505412,2078.633356,mixed,1087.741978,Rent,positive,54.83925086,low,828.6126159,1
2020-04-25,1511.0,4081.92,3107.84,0.28,2893.95,normal,601.0,0.51,491.31,266.66,3.0,1373.48,65.0,0.0,411.45,3098.26,salary,770.57,Rent,positive,65.7,medium,974.08,1
2022-12-11,1031.954004,3433.936971,3036.017074,0.347556557,2846.61503,inflation,689.1591601,0.529442567,497.4284702,531.3149546,5.982275145,399.2330857,71.16065958,0.007348725,328.4674859,3154.389261,mixed,1166.378391,Groceries,neutral,14.97571845,medium,355.122601,1
2022-08-13,1520.0,3658.63,2078.66,0.24,2830.27,normal,756.0,0.46,295.21,296.35,8.0,1023.08,84.0,0.0,637.3,2973.46,mixed,1312.88,Education,positive,48.3,low,1579.97,1
2019-06-30,1304.306944,3139.023729,2301.748989,0.345069404,3492.827411,recession,615.2785748,0.137556341,493.2191018,413.9798561,5.200841231,1115.71468,67.49916367,-0.005958166,404.2333085,1847.798193,salary,677.9898749,Transportation,positive,84.34623043,medium,895.4883152,1
2019-04-01,1943.017379,4525.589999,3780.98563,0.319939492,2454.68362,inflation,715.6873828,0.589946347,399.1504166,-10.01735451,3.044008986,834.3099614,98.22673942,-0.001328006,638.2538275,2190.649609,mixed,727.40341,Insurance,positive,72.32105609,medium,773.6185616,1
2023-04-10,1942.0,3791.64,3048.59,0.29,3367.34,normal,665.0,0.12,436.53,255.32,1.0,727.69,98.0,0.0,492.46,2540.57,mixed,1586.13,Healthcare,positive,55.9,medium,743.05,1
2022-04-15,1902.0,4045.61,3043.59,0.23,2666.52,normal,677.0,0.41,528.52,388.06,5.0,391.04,41.0,1.0,695.85,2185.61,salary,1660.16,Insurance,positive,86.0,low,1002.02,1
2021-12-16,1514.491767,3328.132792,2209.028724,0.161035928,2685.810525,inflation,680.8907788,0.28534925,565.5205239,242.7500661,9.04505284,620.2099997,86.76165606,-0.014840162,776.8441805,1468.255073,mixed,701.2838558,Transportation,positive,16.33548703,low,1063.065062,1
2023-06-09,1535.384998,4279.224106,2408.458863,0.194617484,3006.709316,recession,658.155055,0.297732421,736.0266025,238.9149843,0.879753154,988.9752207,51.69631067,-0.006526461,548.7726514,2667.324277,mixed,1077.850875,Entertainment,positive,94.47820042,medium,1810.014306,1
2020-08-23,1773.0,4223.06,1983.91,0.12,2605.99,recession,701.0,0.2,255.99,441.63,6.0,1255.52,91.0,0.0,676.71,2196.88,mixed,2409.17,Utilities,positive,89.2,low,2239.15,1
2022-02-14,1398.612393,5878.757404,2835.240457,0.07116983,2832.162993,inflation,686.970472,0.36376919,375.4366122,162.3941462,1.080864488,944.5838763,30.6675583,-0.002150412,654.9641172,2490.372739,freelance,749.4167523,Dining Out,positive,36.55759155,low,3131.675662,1
2021-05-20,1196.0,3260.1,3222.86,0.3,2911.17,normal,755.0,0.18,524.17,399.3,6.0,488.06,95.0,0.0,324.37,2662.79,salary,1377.67,Education,neutral,2.6,low,37.24,1
2022-04-15,1117.0,4464.05,2124.06,0.29,2588.56,inflation,602.0,0.6,628.37,221.61,5.0,187.97,93.0,0.0,313.98,2489.17,salary,426.65,Groceries,positive,40.6,medium,2339.99,1
